Comment[cptac accession number]	Comment[data file]	Comment[Associated file URI]	Comment[instrument]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[cleavage agent details]	Material Type	Description	Comment[Label]	Comment[fragment mass tolerance]	Comment[precursor mass tolerance]
S049	20180427_HF_ZHW_total_liver31_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F05.raw										
S049	20180427_HF_ZHW_total_liver31_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F06.raw										
S049	20180427_HF_ZHW_total_liver31_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F07.raw										
S049	20180427_HF_ZHW_total_liver31_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F08.raw										
S049	20180427_HF_ZHW_total_liver31_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F09.raw										
S049	20180427_HF_ZHW_total_liver31_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F10.raw										
S049	20180427_HF_ZHW_total_liver31_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F11.raw										
S049	20180427_HF_ZHW_total_liver31_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F12.raw										
S049	20180427_HF_ZHW_total_liver31_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F13.raw										
S049	20180427_HF_ZHW_total_liver31_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F14.raw										
S049	20180427_HF_ZHW_total_liver31_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F15.raw										
S049	20180427_HF_ZHW_total_liver31_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F16.raw										
S049	20180427_HF_ZHW_total_liver31_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F17.raw										
S049	20180427_HF_ZHW_total_liver31_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F18.raw										
S049	20180427_HF_ZHW_total_liver31_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F19.raw										
S049	20180427_HF_ZHW_total_liver31_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F20.raw										
S049	20180427_HF_ZHW_total_liver31_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F21.raw										
S049	20180427_HF_ZHW_total_liver31_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F22.raw										
S049	20180427_HF_ZHW_total_liver31_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F23.raw										
S049	20180427_HF_ZHW_total_liver31_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F24.raw										
S049	20180427_HF_ZHW_total_liver31_F25.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F25.raw										
S049	20180427_HF_ZHW_total_liver31_F26.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F26.raw										
S049	20180427_HF_ZHW_total_liver31_F27.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F27.raw										
S049	20180427_HF_ZHW_total_liver31_F28.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F28.raw										
S049	20180427_HF_ZHW_total_liver31_F29.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F29.raw										
S049	20180427_HF_ZHW_total_liver31_F30.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F30.raw										
S049	20180427_HF_ZHW_total_liver31_F31.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F31.raw										
S049	20180427_HF_ZHW_total_liver31_F32.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F32.raw										
S049	20180427_HF_ZHW_total_liver31_F33.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F33.raw										
S049	20180427_HF_ZHW_total_liver31_F34.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F34.raw										
S049	20180427_HF_ZHW_total_liver31_F35.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F35.raw										
S049	20180427_HF_ZHW_total_liver31_F36.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F36.raw										
S049	20180427_HF_ZHW_total_liver31_F37.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F37.raw										
S049	20180427_HF_ZHW_total_liver31_F38.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F38.raw										
S049	20180427_HF_ZHW_total_liver31_F39.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F39.raw										
S049	20180427_HF_ZHW_total_liver31_F40.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F40.raw										
S049	20180427_HF_ZHW_total_liver31_F41.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F41.raw										
S049	20180427_HF_ZHW_total_liver31_F42.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F42.raw										
S049	20180427_HF_ZHW_total_liver31_F43.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F43.raw										
S049	20180427_HF_ZHW_total_liver31_F44.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F44.raw										
S049	20180427_HF_ZHW_total_liver31_F45.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F45.raw										
S049	20180427_HF_ZHW_total_liver31_F46.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F46.raw										
S049	20180427_HF_ZHW_total_liver31_F47.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F47.raw										
S049	20180427_HF_ZHW_total_liver31_F48.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver31_Proteome/liver31_Proteome_raw/20180427_HF_ZHW_total_liver31_F48.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F01.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F02.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F03.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F04.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F05.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F06.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F07.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F08.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F09.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F10.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F11.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F12.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F13.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F14.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F15.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F16.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F17.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F18.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F19.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F20.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F21.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F22.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F23.raw										
S049	20180704_fusion_zhw_TMT11_liver32_pho_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Phosphoproteome/liver32_Phosphoproteome_raw/20180704_fusion_zhw_TMT11_liver32_pho_F24.raw										
S049	20180501_HF_ZHW_total_liver32_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F01.raw										
S049	20180501_HF_ZHW_total_liver32_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F02.raw										
S049	20180501_HF_ZHW_total_liver32_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F03.raw										
S049	20180501_HF_ZHW_total_liver32_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F04.raw										
S049	20180501_HF_ZHW_total_liver32_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F05.raw										
S049	20180501_HF_ZHW_total_liver32_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F06.raw										
S049	20180501_HF_ZHW_total_liver32_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F07.raw										
S049	20180501_HF_ZHW_total_liver32_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F08.raw										
S049	20180501_HF_ZHW_total_liver32_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F09.raw										
S049	20180501_HF_ZHW_total_liver32_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F10.raw										
S049	20180501_HF_ZHW_total_liver32_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F11.raw										
S049	20180501_HF_ZHW_total_liver32_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F12.raw										
S049	20180501_HF_ZHW_total_liver32_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F13.raw										
S049	20180501_HF_ZHW_total_liver32_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F14.raw										
S049	20180501_HF_ZHW_total_liver32_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F15.raw										
S049	20180501_HF_ZHW_total_liver32_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F16.raw										
S049	20180501_HF_ZHW_total_liver32_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F17.raw										
S049	20180501_HF_ZHW_total_liver32_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F18.raw										
S049	20180501_HF_ZHW_total_liver32_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F19.raw										
S049	20180501_HF_ZHW_total_liver32_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F20.raw										
S049	20180501_HF_ZHW_total_liver32_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F21.raw										
S049	20180501_HF_ZHW_total_liver32_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F22.raw										
S049	20180501_HF_ZHW_total_liver32_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F23.raw										
S049	20180501_HF_ZHW_total_liver32_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F24.raw										
S049	20180501_HF_ZHW_total_liver32_F25.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F25.raw										
S049	20180501_HF_ZHW_total_liver32_F26.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver32_Proteome/liver32_Proteome_raw/20180501_HF_ZHW_total_liver32_F26.raw										
